date,price,risk,source
2023-07-26,29351.96,0.3348,binance
2023-07-27,29222.78,0.336,binance
2023-07-28,29314.14,0.3355,binance
2023-07-29,29352.9,0.3354,binance
2023-07-30,29281.09,0.3363,binance
2023-07-31,29232.25,0.3369,binance
2023-08-01,29705.99,0.3333,binance
2023-08-02,29186.01,0.3377,binance
2023-08-03,29193.64,0.3379,binance
2023-08-04,29113.99,0.3388,binance
2023-08-05,29072.13,0.3394,binance
2023-08-06,29088.42,0.3395,binance
2023-08-07,29211.06,0.3387,binance
2023-08-08,29770.42,0.3344,binance
2023-08-09,29581.99,0.3361,binance
2023-08-10,29455.75,0.3374,binance
2023-08-11,29426.03,0.3379,binance
2023-08-12,29430.17,0.3381,binance
2023-08-13,29303.84,0.3394,binance
2023-08-14,29430.93,0.3385,binance
2023-08-15,29200.0,0.3406,binance
2023-08-16,28730.51,0.3444,binance
2023-08-17,26623.41,0.3406,binance
2023-08-18,26054.0,0.326,binance
2023-08-19,26100.01,0.3266,binance
2023-08-20,26189.99,0.3286,binance
2023-08-21,26126.92,0.3258,binance
2023-08-22,26056.0,0.3225,binance
2023-08-23,26432.72,0.3333,binance
2023-08-24,26180.05,0.325,binance
2023-08-25,26060.01,0.3198,binance
2023-08-26,26017.37,0.3172,binance
2023-08-27,26101.77,0.3195,binance
2023-08-28,26120.0,0.3192,binance
2023-08-29,27716.34,0.3482,binance
2023-08-30,27299.99,0.3452,binance
2023-08-31,25940.78,0.3081,binance
2023-09-01,25805.05,0.2999,binance
2023-09-02,25869.51,0.302,binance
2023-09-03,25971.21,0.306,binance
2023-09-04,25826.02,0.2969,binance
2023-09-05,25792.1,0.2935,binance
2023-09-06,25759.95,0.29,binance
2023-09-07,26255.0,0.3144,binance
2023-09-08,25910.5,0.296,binance
2023-09-09,25901.61,0.294,binance
2023-09-10,25841.61,0.2889,binance
2023-09-11,25162.52,0.2322,binance
2023-09-12,25840.1,0.2856,binance
2023-09-13,26222.0,0.3059,binance
2023-09-14,26522.73,0.3181,binance
2023-09-15,26600.0,0.32,binance
2023-09-16,26559.67,0.3175,binance
2023-09-17,26527.51,0.3152,binance
2023-09-18,26762.51,0.3231,binance
2023-09-19,27210.26,0.3351,binance
2023-09-20,27125.0,0.3324,binance
2023-09-21,26568.08,0.3126,binance
2023-09-22,26580.14,0.3119,binance
2023-09-23,26575.96,0.3106,binance
2023-09-24,26248.38,0.2923,binance
2023-09-25,26304.81,0.2941,binance
2023-09-26,26221.67,0.2876,binance
2023-09-27,26372.99,0.2951,binance
2023-09-28,27021.39,0.3232,binance
2023-09-29,26906.96,0.318,binance
2023-09-30,26962.56,0.3192,binance
2023-10-01,27992.57,0.3433,binance
2023-10-02,27494.51,0.3338,binance
2023-10-03,27426.46,0.3314,binance
2023-10-04,27778.57,0.3387,binance
2023-10-05,27410.39,0.3296,binance
2023-10-06,27931.09,0.3405,binance
2023-10-07,27956.67,0.3405,binance
2023-10-08,27917.05,0.3393,binance
2023-10-09,27590.12,0.3316,binance
2023-10-10,27390.12,0.325,binance
2023-10-11,26875.52,0.3028,binance
2023-10-12,26759.63,0.2954,binance
2023-10-13,26862.0,0.2995,binance
2023-10-14,26852.48,0.2976,binance
2023-10-15,27154.15,0.3111,binance
2023-10-16,28500.78,0.3446,binance
2023-10-17,28395.91,0.3429,binance
2023-10-18,28320.0,0.3415,binance
2023-10-19,28713.71,0.3458,binance
2023-10-20,29669.04,0.3485,binance
2023-10-21,29909.8,0.348,binance
2023-10-22,29992.46,0.3478,binance
2023-10-23,33069.99,0.3276,binance
2023-10-24,33922.73,0.3242,binance
2023-10-25,34496.05,0.323,binance
2023-10-26,34151.66,0.3238,binance
2023-10-27,33892.02,0.3246,binance
2023-10-28,34081.0,0.3241,binance
2023-10-29,34525.89,0.3231,binance
2023-10-30,34474.73,0.3233,binance
2023-10-31,34639.77,0.3231,binance
2023-11-01,35421.43,0.323,binance
2023-11-02,34941.59,0.3229,binance
2023-11-03,34716.78,0.3231,binance
2023-11-04,35062.07,0.3228,binance
2023-11-05,35011.88,0.3229,binance
2023-11-06,35046.09,0.3229,binance
2023-11-07,35399.12,0.3228,binance
2023-11-08,35624.72,0.3229,binance
2023-11-09,36701.09,0.3255,binance
2023-11-10,37301.63,0.3282,binance
2023-11-11,37130.0,0.3271,binance
2023-11-12,37064.13,0.3267,binance
2023-11-13,36462.93,0.3242,binance
2023-11-14,35551.19,0.3228,binance
2023-11-15,37858.2,0.3306,binance
2023-11-16,36163.51,0.3232,binance
2023-11-17,36613.92,0.3242,binance
2023-11-18,36568.1,0.324,binance
2023-11-19,37359.86,0.3269,binance
2023-11-20,37448.78,0.3271,binance
2023-11-21,35741.65,0.3228,binance
2023-11-22,37408.34,0.3266,binance
2023-11-23,37294.28,0.3259,binance
2023-11-24,37713.57,0.3278,binance
2023-11-25,37780.67,0.3279,binance
2023-11-26,37447.43,0.3261,binance
2023-11-27,37242.7,0.3251,binance
2023-11-28,37818.87,0.3276,binance
2023-11-29,37854.64,0.3276,binance
2023-11-30,37723.96,0.3267,binance
2023-12-01,38682.52,0.3322,binance
2023-12-02,39450.35,0.3379,binance
2023-12-03,39972.26,0.3424,binance
2023-12-04,41991.1,0.3639,binance
2023-12-05,44073.32,0.3894,binance
2023-12-06,43762.69,0.3849,binance
2023-12-07,43273.14,0.3782,binance
2023-12-08,44170.99,0.389,binance
2023-12-09,43713.6,0.3827,binance
2023-12-10,43789.51,0.3831,binance
2023-12-11,41253.4,0.3523,binance
2023-12-12,41492.39,0.3545,binance
2023-12-13,42869.03,0.3701,binance
2023-12-14,43022.26,0.3715,binance
2023-12-15,41940.3,0.3582,binance
2023-12-16,42278.03,0.3616,binance
2023-12-17,41374.65,0.3511,binance
2023-12-18,42657.8,0.3651,binance
2023-12-19,42275.99,0.3602,binance
2023-12-20,43668.93,0.3764,binance
2023-12-21,43861.8,0.3783,binance
2023-12-22,43969.04,0.3792,binance
2023-12-23,43702.16,0.3753,binance
2023-12-24,42991.5,0.3662,binance
2023-12-25,43576.13,0.3727,binance
2023-12-26,42508.93,0.3596,binance
2023-12-27,43428.85,0.37,binance
2023-12-28,42563.76,0.3594,binance
2023-12-29,42066.95,0.3534,binance
2023-12-30,42140.28,0.3538,binance
2023-12-31,42283.58,0.3549,binance
2024-01-01,44179.55,0.3766,binance
2024-01-02,44946.91,0.3855,binance
2024-01-03,42845.23,0.3598,binance
2024-01-04,44151.1,0.3747,binance
2024-01-05,44145.11,0.3741,binance
2024-01-06,43968.32,0.3715,binance
2024-01-07,43929.02,0.3705,binance
2024-01-08,46951.04,0.4071,binance
2024-01-09,46110.0,0.3962,binance
2024-01-10,46653.99,0.4024,binance
2024-01-11,46339.16,0.3979,binance
2024-01-12,42782.73,0.3551,binance
2024-01-13,42847.99,0.3553,binance
2024-01-14,41732.35,0.3437,binance
2024-01-15,42511.1,0.3509,binance
2024-01-16,43137.95,0.3572,binance
2024-01-17,42776.1,0.3528,binance
2024-01-18,41327.5,0.3387,binance
2024-01-19,41659.03,0.3412,binance
2024-01-20,41696.04,0.3412,binance
2024-01-21,41580.33,0.3398,binance
2024-01-22,39568.02,0.3263,binance
2024-01-23,39897.6,0.3277,binance
2024-01-24,40084.88,0.3284,binance
2024-01-25,39961.09,0.3276,binance
2024-01-26,41823.51,0.3402,binance
2024-01-27,42120.63,0.3425,binance
2024-01-28,42031.06,0.3413,binance
2024-01-29,43302.7,0.3533,binance
2024-01-30,42941.1,0.3492,binance
2024-01-31,42580.0,0.3453,binance
2024-02-01,43082.94,0.3498,binance
2024-02-02,43200.0,0.3506,binance
2024-02-03,43011.09,0.3483,binance
2024-02-04,42582.88,0.3438,binance
2024-02-05,42708.7,0.3446,binance
2024-02-06,43098.95,0.348,binance
2024-02-07,44349.6,0.3605,binance
2024-02-08,45288.65,0.3708,binance
2024-02-09,47132.77,0.3921,binance
2024-02-10,47751.09,0.399,binance
2024-02-11,48299.99,0.405,binance
2024-02-12,49917.27,0.4231,binance
2024-02-13,49699.59,0.4201,binance
2024-02-14,51795.17,0.4421,binance
2024-02-15,51880.0,0.4424,binance
2024-02-16,52124.11,0.4443,binance
2024-02-17,51642.64,0.439,binance
2024-02-18,52137.67,0.4435,binance
2024-02-19,51774.73,0.4394,binance
2024-02-20,52258.82,0.4438,binance
2024-02-21,51849.39,0.4391,binance
2024-02-22,51288.42,0.4329,binance
2024-02-23,50744.15,0.4265,binance
2024-02-24,51568.22,0.4348,binance
2024-02-25,51728.85,0.4359,binance
2024-02-26,54476.47,0.4613,binance
2024-02-27,57037.34,0.4803,binance
2024-02-28,62432.1,0.5084,binance
2024-02-29,61130.98,0.5023,binance
2024-03-01,62387.9,0.5076,binance
2024-03-02,61987.28,0.5057,binance
2024-03-03,63113.97,0.5102,binance
2024-03-04,68245.71,0.5312,binance
2024-03-05,63724.01,0.5123,binance
2024-03-06,66074.04,0.5214,binance
2024-03-07,66823.17,0.5242,binance
2024-03-08,68124.19,0.5296,binance
2024-03-09,68313.27,0.5301,binance
2024-03-10,68955.88,0.5327,binance
2024-03-11,72078.1,0.5485,binance
2024-03-12,71452.01,0.5446,binance
2024-03-13,73072.41,0.5537,binance
2024-03-14,71388.94,0.5435,binance
2024-03-15,69499.85,0.5337,binance
2024-03-16,65300.63,0.516,binance
2024-03-17,68393.48,0.5282,binance
2024-03-18,67609.99,0.5247,binance
2024-03-19,61937.4,0.501,binance
2024-03-20,67840.51,0.5251,binance
2024-03-21,65501.27,0.5155,binance
2024-03-22,63796.64,0.5083,binance
2024-03-23,63990.01,0.5089,binance
2024-03-24,67209.99,0.5215,binance
2024-03-25,69880.01,0.5325,binance
2024-03-26,69988.0,0.5327,binance
2024-03-27,69469.99,0.5301,binance
2024-03-28,70780.6,0.5358,binance
2024-03-29,69850.54,0.5312,binance
2024-03-30,69582.18,0.5297,binance
2024-03-31,71280.01,0.5372,binance
2024-04-01,69649.8,0.5295,binance
2024-04-02,65463.99,0.5125,binance
2024-04-03,65963.28,0.5142,binance
2024-04-04,68487.79,0.5239,binance
2024-04-05,67820.62,0.521,binance
2024-04-06,68896.0,0.525,binance
2024-04-07,69360.39,0.5266,binance
2024-04-08,71620.0,0.5363,binance
2024-04-09,69146.0,0.5252,binance
2024-04-10,70631.08,0.5312,binance
2024-04-11,70006.23,0.5283,binance
2024-04-12,67116.52,0.5165,binance
2024-04-13,63924.51,0.5034,binance
2024-04-14,65661.84,0.5103,binance
2024-04-15,63419.99,0.5006,binance
2024-04-16,63793.39,0.502,binance
2024-04-17,61277.37,0.4893,binance
2024-04-18,63470.08,0.5,binance
2024-04-19,63818.01,0.5013,binance
2024-04-20,64940.59,0.5059,binance
2024-04-21,64941.15,0.5057,binance
2024-04-22,66819.32,0.513,binance
2024-04-23,66414.0,0.5112,binance
2024-04-24,64289.59,0.5021,binance
2024-04-25,64498.34,0.5028,binance
2024-04-26,63770.01,0.4993,binance
2024-04-27,63461.98,0.4975,binance
2024-04-28,63118.62,0.4956,binance
2024-04-29,63866.0,0.4989,binance
2024-04-30,60672.0,0.4815,binance
2024-05-01,58364.97,0.4652,binance
2024-05-02,59060.61,0.47,binance
2024-05-03,62882.01,0.4929,binance
2024-05-04,63892.04,0.4976,binance
2024-05-05,64012.0,0.4979,binance
2024-05-06,63165.19,0.4935,binance
2024-05-07,62312.08,0.4887,binance
2024-05-08,61193.03,0.4819,binance
2024-05-09,63074.01,0.4921,binance
2024-05-10,60799.99,0.4787,binance
2024-05-11,60825.99,0.4785,binance
2024-05-12,61483.99,0.4823,binance
2024-05-13,62940.08,0.4902,binance
2024-05-14,61577.49,0.4822,binance
2024-05-15,66206.5,0.5049,binance
2024-05-16,65235.21,0.5005,binance
2024-05-17,67024.0,0.5077,binance
2024-05-18,66915.2,0.507,binance
2024-05-19,66274.01,0.5042,binance
2024-05-20,71446.62,0.5238,binance
2024-05-21,70148.34,0.5187,binance
2024-05-22,69166.62,0.5148,binance
2024-05-23,67969.65,0.51,binance
2024-05-24,68549.99,0.512,binance
2024-05-25,69290.57,0.5145,binance
2024-05-26,68507.67,0.5113,binance
2024-05-27,69436.43,0.5146,binance
2024-05-28,68398.39,0.5104,binance
2024-05-29,67652.42,0.5073,binance
2024-05-30,68352.17,0.5098,binance
2024-05-31,67540.01,0.5064,binance
2024-06-01,67766.85,0.5069,binance
2024-06-02,67765.63,0.5067,binance
2024-06-03,68809.9,0.5105,binance
2024-06-04,70537.84,0.5167,binance
2024-06-05,71108.0,0.5186,binance
2024-06-06,70799.06,0.5173,binance
2024-06-07,69355.6,0.5117,binance
2024-06-08,69310.46,0.5112,binance
2024-06-09,69648.14,0.5122,binance
2024-06-10,69540.0,0.5116,binance
2024-06-11,67314.24,0.5026,binance
2024-06-12,68263.99,0.5062,binance
2024-06-13,66773.01,0.4997,binance
2024-06-14,66043.99,0.4962,binance
2024-06-15,66228.25,0.4967,binance
2024-06-16,66676.87,0.4986,binance
2024-06-17,66504.33,0.4974,binance
2024-06-18,65175.32,0.4909,binance
2024-06-19,64974.37,0.4895,binance
2024-06-20,64869.99,0.4886,binance
2024-06-21,64143.56,0.4843,binance
2024-06-22,64262.01,0.4847,binance
2024-06-23,63210.01,0.4781,binance
2024-06-24,60293.3,0.4574,binance
2024-06-25,61806.01,0.4681,binance
2024-06-26,60864.99,0.4609,binance
2024-06-27,61706.47,0.4666,binance
2024-06-28,60427.84,0.4567,binance
2024-06-29,60986.68,0.4605,binance
2024-06-30,62772.01,0.4728,binance
2024-07-01,62899.99,0.4733,binance
2024-07-02,62135.47,0.4677,binance
2024-07-03,60208.58,0.4526,binance
2024-07-04,57050.01,0.4238,binance
2024-07-05,56628.79,0.4191,binance
2024-07-06,58230.13,0.434,binance
2024-07-07,55857.81,0.4103,binance
2024-07-08,56714.62,0.4184,binance
2024-07-09,58050.0,0.4309,binance
2024-07-10,57725.85,0.4272,binance
2024-07-11,57339.89,0.4231,binance
2024-07-12,57889.1,0.4278,binance
2024-07-13,59204.02,0.4394,binance
2024-07-14,60797.91,0.4525,binance
2024-07-15,64724.14,0.4795,binance
2024-07-16,65043.99,0.4811,binance
2024-07-17,64087.99,0.4749,binance
2024-07-18,63987.92,0.4739,binance
2024-07-19,66660.0,0.4889,binance
2024-07-20,67139.96,0.491,binance
2024-07-21,68165.34,0.4955,binance
2024-07-22,67532.01,0.4923,binance
2024-07-23,65936.01,0.4838,binance
2024-07-24,65376.0,0.4803,binance
2024-07-25,65799.95,0.4823,binance
2024-07-26,67907.99,0.4929,binance
2024-07-27,67896.5,0.4925,binance
2024-07-28,68249.88,0.4939,binance
2024-07-29,66784.69,0.4863,binance
2024-07-30,66188.0,0.4828,binance
2024-07-31,64628.0,0.4731,binance
2024-08-01,65354.02,0.4773,binance
2024-08-02,61498.33,0.4496,binance
2024-08-03,60697.99,0.4425,binance
2024-08-04,58161.0,0.4187,binance
2024-08-05,54018.81,0.3766,binance
2024-08-06,56022.01,0.3964,binance
2024-08-07,55134.16,0.3869,binance
2024-08-08,61685.99,0.4484,binance
2024-08-09,60837.99,0.4408,binance
2024-08-10,60923.51,0.4411,binance
2024-08-11,58712.59,0.4205,binance
2024-08-12,59346.64,0.426,binance
2024-08-13,60587.15,0.4367,binance
2024-08-14,58683.39,0.4187,binance
2024-08-15,57541.06,0.407,binance
2024-08-16,58874.6,0.4195,binance
2024-08-17,59491.99,0.4248,binance
2024-08-18,58427.35,0.4142,binance
2024-08-19,59438.5,0.4233,binance
2024-08-20,59013.8,0.4188,binance
2024-08-21,61156.03,0.4379,binance
2024-08-22,60375.84,0.4304,binance
2024-08-23,64037.24,0.4599,binance
2024-08-24,64157.01,0.4604,binance
2024-08-25,64220.0,0.4604,binance
2024-08-26,62834.0,0.4495,binance
2024-08-27,59415.0,0.419,binance
2024-08-28,59034.9,0.4149,binance
2024-08-29,59359.01,0.4175,binance
2024-08-30,59123.99,0.4147,binance
2024-08-31,58973.99,0.4128,binance
2024-09-01,57301.86,0.3959,binance
2024-09-02,59132.13,0.4132,binance
2024-09-03,57487.73,0.3967,binance
2024-09-04,57970.9,0.4009,binance
2024-09-05,56180.0,0.3827,binance
2024-09-06,53962.97,0.361,binance
2024-09-07,54160.86,0.3624,binance
2024-09-08,54869.95,0.3686,binance
2024-09-09,57042.0,0.3892,binance
2024-09-10,57635.99,0.3946,binance
2024-09-11,57338.0,0.3911,binance
2024-09-12,58132.32,0.3984,binance
2024-09-13,60498.0,0.4205,binance
2024-09-14,59993.03,0.4153,binance
2024-09-15,59132.0,0.4066,binance
2024-09-16,58213.99,0.3972,binance
2024-09-17,60313.99,0.4168,binance
2024-09-18,61759.99,0.4295,binance
2024-09-19,62947.99,0.4393,binance
2024-09-20,63201.05,0.4409,binance
2024-09-21,63348.96,0.4417,binance
2024-09-22,63578.76,0.4431,binance
2024-09-23,63339.99,0.4406,binance
2024-09-24,64262.7,0.4476,binance
2024-09-25,63152.01,0.4381,binance
2024-09-26,65173.99,0.4537,binance
2024-09-27,65769.95,0.4576,binance
2024-09-28,65858.0,0.4579,binance
2024-09-29,65602.01,0.4556,binance
2024-09-30,63327.59,0.4372,binance
2024-10-01,60805.78,0.4143,binance
2024-10-02,60649.28,0.4123,binance
2024-10-03,60752.71,0.4128,binance
2024-10-04,62086.0,0.4245,binance
2024-10-05,62058.0,0.4237,binance
2024-10-06,62819.91,0.43,binance
2024-10-07,62224.0,0.4242,binance
2024-10-08,62160.49,0.4231,binance
2024-10-09,60636.02,0.4086,binance
2024-10-10,60326.39,0.4051,binance
2024-10-11,62540.0,0.425,binance
2024-10-12,63206.22,0.4304,binance
2024-10-13,62870.02,0.4269,binance
2024-10-14,66083.99,0.4526,binance
2024-10-15,67074.14,0.4593,binance
2024-10-16,67620.01,0.4626,binance
2024-10-17,67421.78,0.4608,binance
2024-10-18,68428.0,0.4671,binance
2024-10-19,68378.0,0.4664,binance
2024-10-20,69031.99,0.4701,binance
2024-10-21,67377.5,0.4589,binance
2024-10-22,67426.0,0.4588,binance
2024-10-23,66668.65,0.4529,binance
2024-10-24,68198.28,0.4632,binance
2024-10-25,66698.33,0.4523,binance
2024-10-26,67092.76,0.4547,binance
2024-10-27,68021.7,0.4608,binance
2024-10-28,69962.21,0.4727,binance
2024-10-29,72736.42,0.4872,binance
2024-10-30,72344.74,0.485,binance
2024-10-31,70292.01,0.4736,binance
2024-11-01,69496.01,0.4684,binance
2024-11-02,69374.74,0.4672,binance
2024-11-03,68775.99,0.463,binance
2024-11-04,67850.01,0.4562,binance
2024-11-05,69372.01,0.4661,binance
2024-11-06,75571.99,0.4973,binance
2024-11-07,75857.89,0.4982,binance
2024-11-08,76509.78,0.5004,binance
2024-11-09,76677.46,0.5007,binance
2024-11-10,80370.01,0.5132,binance
2024-11-11,88647.99,0.5419,binance
2024-11-12,87952.01,0.5387,binance
2024-11-13,90375.2,0.5489,binance
2024-11-14,87325.59,0.5356,binance
2024-11-15,91032.07,0.5513,binance
2024-11-16,90586.92,0.5487,binance
2024-11-17,89855.99,0.5451,binance
2024-11-18,90464.08,0.5474,binance
2024-11-19,92310.79,0.5561,binance
2024-11-20,94286.56,0.5666,binance
2024-11-21,98317.12,0.5929,binance
2024-11-22,98892.0,0.5966,binance
2024-11-23,97672.4,0.5869,binance
2024-11-24,97900.04,0.5879,binance
2024-11-25,93010.01,0.5571,binance
2024-11-26,91965.16,0.5514,binance
2024-11-27,95863.11,0.5725,binance
2024-11-28,95643.98,0.5706,binance
2024-11-29,97460.0,0.5817,binance
2024-11-30,96407.99,0.5743,binance
2024-12-01,97185.18,0.5788,binance
2024-12-02,95840.62,0.5697,binance
2024-12-03,95849.69,0.5692,binance
2024-12-04,98587.32,0.5866,binance
2024-12-05,96945.63,0.575,binance
2024-12-06,99740.84,0.5937,binance
2024-12-07,99831.99,0.5937,binance
2024-12-08,101109.59,0.6028,binance
2024-12-09,97276.47,0.5749,binance
2024-12-10,96593.0,0.5701,binance
2024-12-11,101125.0,0.6007,binance
2024-12-12,100004.29,0.5916,binance
2024-12-13,101424.25,0.6017,binance
2024-12-14,101420.0,0.601,binance
2024-12-15,104463.99,0.6256,binance
2024-12-16,106058.66,0.6393,binance
2024-12-17,106133.74,0.6392,binance
2024-12-18,100204.01,0.5892,binance
2024-12-19,97461.86,0.5707,binance
2024-12-20,97805.44,0.5722,binance
2024-12-21,97291.99,0.5687,binance
2024-12-22,95186.27,0.5567,binance
2024-12-23,94881.47,0.5547,binance
2024-12-24,98663.58,0.5754,binance
2024-12-25,99429.6,0.5798,binance
2024-12-26,95791.6,0.5581,binance
2024-12-27,94299.03,0.5503,binance
2024-12-28,95300.0,0.5547,binance
2024-12-29,93738.2,0.5471,binance
2024-12-30,92792.05,0.5427,binance
2024-12-31,93576.0,0.5457,binance
2025-01-01,94591.79,0.5497,binance
2025-01-02,96984.79,0.5611,binance
2025-01-03,98174.18,0.5672,binance
2025-01-04,98220.5,0.567,binance
2025-01-05,98363.61,0.5673,binance
2025-01-06,102235.6,0.5916,binance
2025-01-07,96954.61,0.5588,binance
2025-01-08,95060.61,0.5492,binance
2025-01-09,92552.49,0.5385,binance
2025-01-10,94726.11,0.5471,binance
2025-01-11,94599.99,0.5461,binance
2025-01-12,94545.06,0.5455,binance
2025-01-13,94536.1,0.5451,binance
2025-01-14,96560.86,0.5538,binance
2025-01-15,100497.35,0.5748,binance
2025-01-16,99987.3,0.5712,binance
2025-01-17,104077.48,0.5977,binance
2025-01-18,104556.23,0.6005,binance
2025-01-19,101331.57,0.5777,binance
2025-01-20,102260.01,0.5831,binance
2025-01-21,106143.82,0.6107,binance
2025-01-22,103706.66,0.5917,binance
2025-01-23,103910.34,0.5925,binance
2025-01-24,104870.5,0.5988,binance
2025-01-25,104746.85,0.5972,binance
2025-01-26,102620.0,0.5819,binance
2025-01-27,102082.83,0.5779,binance
2025-01-28,101335.52,0.5728,binance
2025-01-29,103733.24,0.5874,binance
2025-01-30,104722.94,0.5937,binance
2025-01-31,102429.56,0.5778,binance
2025-02-01,100635.65,0.5668,binance
2025-02-02,97700.59,0.5516,binance
2025-02-03,101328.52,0.5697,binance
2025-02-04,97763.13,0.5511,binance
2025-02-05,96612.43,0.5457,binance
2025-02-06,96554.35,0.5451,binance
2025-02-07,96506.8,0.5446,binance
2025-02-08,96444.74,0.544,binance
2025-02-09,96462.75,0.5437,binance
2025-02-10,97430.82,0.5473,binance
2025-02-11,95778.2,0.5403,binance
2025-02-12,97869.99,0.5485,binance
2025-02-13,96608.14,0.5429,binance
2025-02-14,97500.48,0.5462,binance
2025-02-15,97569.66,0.5461,binance
2025-02-16,96118.12,0.54,binance
2025-02-17,95780.0,0.5385,binance
2025-02-18,95671.74,0.5377,binance
2025-02-19,96644.37,0.5411,binance
2025-02-20,98305.0,0.5474,binance
2025-02-21,96181.98,0.5387,binance
2025-02-22,96551.01,0.5398,binance
2025-02-23,96258.0,0.5384,binance
2025-02-24,91552.88,0.5228,binance
2025-02-25,88680.4,0.5141,binance
2025-02-26,84250.09,0.5001,binance
2025-02-27,84708.58,0.5014,binance
2025-02-28,84349.94,0.5,binance
2025-03-01,86064.53,0.5054,binance
2025-03-02,94270.0,0.5296,binance
2025-03-03,86220.61,0.5054,binance
2025-03-04,87281.98,0.5084,binance
2025-03-05,90606.01,0.5179,binance
2025-03-06,89931.89,0.5158,binance
2025-03-07,86801.75,0.5063,binance
2025-03-08,86222.45,0.5042,binance
2025-03-09,80734.37,0.483,binance
2025-03-10,78595.86,0.4722,binance
2025-03-11,82932.99,0.4917,binance
2025-03-12,83680.12,0.4943,binance
2025-03-13,81115.78,0.4834,binance
2025-03-14,83983.2,0.4949,binance
2025-03-15,84338.44,0.496,binance
2025-03-16,82574.53,0.4888,binance
2025-03-17,84010.03,0.4942,binance
2025-03-18,82715.03,0.4888,binance
2025-03-19,86845.94,0.5035,binance
2025-03-20,84223.39,0.4942,binance
2025-03-21,84088.79,0.4934,binance
2025-03-22,83840.59,0.4921,binance
2025-03-23,86082.5,0.5,binance
2025-03-24,87498.16,0.5044,binance
2025-03-25,87392.87,0.5038,binance
2025-03-26,86909.17,0.502,binance
2025-03-27,87232.01,0.5028,binance
2025-03-28,84424.38,0.4927,binance
2025-03-29,82648.54,0.4852,binance
2025-03-30,82389.99,0.4837,binance
2025-03-31,82550.01,0.4841,binance
2025-04-01,85158.34,0.4944,binance
2025-04-02,82516.29,0.4833,binance
2025-04-03,83213.09,0.486,binance
2025-04-04,83889.87,0.4886,binance
2025-04-05,83537.99,0.4868,binance
2025-04-06,78430.0,0.4609,binance
2025-04-07,79163.24,0.4647,binance
2025-04-08,76322.42,0.4468,binance
2025-04-09,82615.22,0.4816,binance
2025-04-10,79607.3,0.466,binance
2025-04-11,83423.84,0.4845,binance
2025-04-12,85276.9,0.4917,binance
2025-04-13,83760.0,0.4853,binance
2025-04-14,84591.58,0.4884,binance
2025-04-15,83643.99,0.4842,binance
2025-04-16,84030.38,0.4855,binance
2025-04-17,84947.91,0.489,binance
2025-04-18,84474.69,0.4867,binance
2025-04-19,85077.01,0.4889,binance
2025-04-20,85179.24,0.489,binance
2025-04-21,87516.23,0.4974,binance
2025-04-22,93442.99,0.5151,binance
2025-04-23,93691.08,0.5155,binance
2025-04-24,93980.47,0.5161,binance
2025-04-25,94638.68,0.5177,binance
2025-04-26,94628.0,0.5174,binance
2025-04-27,93749.3,0.5148,binance
2025-04-28,95011.18,0.5181,binance
2025-04-29,94256.82,0.5157,binance
2025-04-30,94172.0,0.5153,binance
2025-05-01,96489.91,0.5215,binance
2025-05-02,96887.14,0.5223,binance
2025-05-03,95856.42,0.5192,binance
2025-05-04,94277.62,0.5147,binance
2025-05-05,94733.68,0.5157,binance
2025-05-06,96834.02,0.5212,binance
2025-05-07,97030.5,0.5215,binance
2025-05-08,103261.6,0.5404,binance
2025-05-09,102971.99,0.5391,binance
2025-05-10,104809.53,0.5454,binance
2025-05-11,104118.0,0.5425,binance
2025-05-12,102791.32,0.5376,binance
2025-05-13,104103.72,0.5418,binance
2025-05-14,103507.82,0.5394,binance
2025-05-15,103763.71,0.54,binance
2025-05-16,103463.9,0.5387,binance
2025-05-17,103126.65,0.5372,binance
2025-05-18,106454.26,0.549,binance
2025-05-19,105573.74,0.5452,binance
2025-05-20,106849.99,0.5499,binance
2025-05-21,109643.99,0.5617,binance
2025-05-22,111696.21,0.5716,binance
2025-05-23,107318.3,0.5507,binance
2025-05-24,107761.91,0.5521,binance
2025-05-25,109004.19,0.557,binance
2025-05-26,109434.79,0.5586,binance
2025-05-27,108938.17,0.5559,binance
2025-05-28,107781.78,0.5507,binance
2025-05-29,105589.75,0.5419,binance
2025-05-30,103985.48,0.5362,binance
2025-05-31,104591.88,0.5379,binance
2025-06-01,105642.93,0.5411,binance
2025-06-02,105857.99,0.5416,binance
2025-06-03,105376.89,0.5396,binance
2025-06-04,104696.86,0.537,binance
2025-06-05,101508.68,0.5271,binance
2025-06-06,104288.44,0.5352,binance
2025-06-07,105552.15,0.539,binance
2025-06-08,105734.0,0.5393,binance
2025-06-09,110263.02,0.5563,binance
2025-06-10,110274.39,0.556,binance
2025-06-11,108645.12,0.5489,binance
2025-06-12,105671.73,0.5378,binance
2025-06-13,106066.59,0.5388,binance
2025-06-14,105414.64,0.5365,binance
2025-06-15,105594.01,0.5367,binance
2025-06-16,106794.53,0.5404,binance
2025-06-17,104551.17,0.5329,binance
2025-06-18,104886.78,0.5337,binance
2025-06-19,104658.59,0.5327,binance
2025-06-20,103297.99,0.5284,binance
2025-06-21,102120.01,0.5249,binance
2025-06-23,105333.93,0.5336,binance
2025-06-24,106083.0,0.5356,binance
2025-06-25,107340.58,0.5394,binance
2025-06-26,106947.06,0.5379,binance
2025-06-27,107047.59,0.5378,binance
